,thc_emissions_[mg/km]
32621,40.0
32622,47.0
32623,83.0
32624,40.0
32625,90.0
32626,40.0
32627,90.0
32628,49.22662638179499
32629,49.22662638179499
32630,49.22662638179499
32631,49.22662638179499
32632,49.22662638179499
32633,49.22662638179499
32634,49.22662638179499
32635,50.0
32636,60.0
32637,40.0
32638,40.0
32639,30.0
32640,40.0
32641,90.0
32642,40.0
32643,90.0
32644,49.22662638179499
32645,49.22662638179499
32646,49.22662638179499
32647,49.22662638179499
32648,49.22662638179499
32649,49.22662638179499
32650,49.22662638179499
32651,60.0
32652,60.0
32653,50.0
32654,60.0
32655,60.0
32656,60.0
32657,40.0
32658,40.0
32659,47.0
32660,83.0
32661,40.0
32662,90.0
32663,40.0
32664,90.0
32665,49.22662638179499
32666,49.22662638179499
32667,49.22662638179499
32668,49.22662638179499
32669,49.22662638179499
32670,49.22662638179499
32671,49.22662638179499
32672,50.0
32673,60.0
32674,40.0
32675,40.0
32676,49.22662638179499
32677,49.22662638179499
32678,41.0
32679,36.0
32680,41.0
32681,36.0
32682,31.0
32683,36.0
32684,49.22662638179499
32685,49.22662638179499
32686,41.0
32687,36.0
32688,41.0
32689,36.0
32690,31.0
32691,36.0
32692,49.22662638179499
32693,49.22662638179499
32694,41.0
32695,36.0
32696,41.0
32697,36.0
32698,31.0
32699,36.0
32700,49.22662638179499
32701,67.0
32702,49.22662638179499
32703,49.22662638179499
32704,32.0
32705,48.0
32706,39.0
32707,49.0
32708,49.22662638179499
32709,27.0
32710,49.22662638179499
32711,49.22662638179499
32712,49.22662638179499
32713,49.22662638179499
32714,49.22662638179499
32715,49.22662638179499
32716,32.0
32717,39.0
32718,49.0
32719,49.22662638179499
32720,49.22662638179499
32721,49.22662638179499
32722,49.22662638179499
32723,49.22662638179499
32724,49.22662638179499
32725,49.22662638179499
32726,49.22662638179499
32727,49.22662638179499
32728,49.22662638179499
32729,49.22662638179499
32730,24.1
32731,19.0
32732,49.22662638179499
32733,49.22662638179499
32734,49.22662638179499
32735,19.0
32736,25.0
32737,61.0
32738,28.0
32739,49.22662638179499
32740,49.22662638179499
32741,34.0
32742,72.0
32743,49.22662638179499
32744,49.22662638179499
32745,61.0
32746,28.0
32747,49.22662638179499
32748,49.22662638179499
32749,34.0
32750,72.0
32751,49.22662638179499
32752,49.22662638179499
32753,56.0
32754,56.0
32755,52.0
32756,22.0
32757,37.0
32758,61.0
32759,33.0
32760,53.0
32761,49.22662638179499
32762,49.22662638179499
32763,49.22662638179499
32764,49.22662638179499
32765,49.22662638179499
32766,49.22662638179499
32767,49.22662638179499
32768,49.22662638179499
32769,46.0
32770,56.0
32771,77.0
32772,64.0
32773,49.22662638179499
32774,49.22662638179499
32775,37.0
32776,48.0
32777,49.0
32778,49.22662638179499
32779,49.22662638179499
32780,49.22662638179499
32781,42.0
32782,20.0
32783,46.0
32784,49.22662638179499
32785,49.22662638179499
32786,49.22662638179499
32787,35.0
32788,62.0
32789,49.22662638179499
32790,45.0
32791,42.0
32792,54.0
32793,22.0
32794,25.0
32795,46.0
32796,49.22662638179499
32797,49.22662638179499
32798,49.22662638179499
32799,35.0
32800,62.0
32801,49.22662638179499
32802,49.22662638179499
32803,49.22662638179499
32804,49.22662638179499
32805,49.22662638179499
32806,45.0
32807,41.0
32808,22.0
32809,25.0
32810,54.0
32811,49.22662638179499
32812,49.22662638179499
32813,49.22662638179499
32814,34.0
32815,31.0
32816,44.0
32817,39.0
32818,27.0
32819,56.0
32820,37.0
32821,49.22662638179499
32822,49.22662638179499
32823,49.22662638179499
32824,49.22662638179499
32825,49.22662638179499
32826,49.22662638179499
32827,37.0
32828,33.0
32829,49.22662638179499
32830,49.22662638179499
32831,49.22662638179499
32832,49.22662638179499
32833,58.0
32834,34.0
32835,31.0
32836,44.0
32837,59.0
32838,37.0
32839,49.22662638179499
32840,49.22662638179499
32841,49.22662638179499
32842,49.22662638179499
32843,49.22662638179499
32844,37.0
32845,33.0
32846,33.0
32847,49.22662638179499
32848,49.22662638179499
32849,45.0
32850,55.0
32851,55.0
32852,20.0
32853,49.22662638179499
32854,49.22662638179499
32855,25.0
32856,39.0
32857,38.0
32858,33.0
32859,49.22662638179499
32860,49.22662638179499
32861,49.22662638179499
32862,49.22662638179499
32863,49.22662638179499
32864,49.22662638179499
32865,49.22662638179499
32866,28.0
32867,49.22662638179499
32868,35.0
32869,46.0
32870,37.0
32871,33.2
32872,49.22662638179499
32873,49.22662638179499
32874,19.0
32875,30.0
32876,49.22662638179499
32877,49.22662638179499
32878,56.0
32879,64.0
32880,29.0
32881,42.0
32882,40.0
32883,49.22662638179499
32884,49.22662638179499
32885,49.22662638179499
32886,49.22662638179499
32887,49.22662638179499
32888,49.22662638179499
32889,53.0
32890,52.0
32891,49.22662638179499
32892,49.22662638179499
32893,49.22662638179499
32894,49.22662638179499
32895,36.0
32896,40.0
32897,49.22662638179499
32898,49.22662638179499
32899,62.0
32900,49.22662638179499
32901,49.22662638179499
32902,49.22662638179499
32903,49.22662638179499
32904,60.0
32905,46.0
32906,35.0
32907,58.0
32908,37.0
32909,33.0
32910,49.22662638179499
32911,19.0
32912,30.0
32913,49.22662638179499
32914,49.22662638179499
32915,64.0
32916,40.0
32917,56.0
32918,49.22662638179499
32919,49.22662638179499
32920,49.22662638179499
32921,49.22662638179499
32922,49.22662638179499
32923,49.22662638179499
32924,53.0
32925,52.0
32926,49.22662638179499
32927,49.22662638179499
32928,49.22662638179499
32929,49.22662638179499
32930,36.0
32931,40.0
32932,49.22662638179499
32933,49.22662638179499
32934,49.22662638179499
32935,60.0
32936,65.0
32937,49.22662638179499
32938,48.0
32939,68.0
32940,49.22662638179499
32941,49.22662638179499
32942,49.22662638179499
32943,62.0
32944,35.0
32945,49.22662638179499
32946,49.22662638179499
32947,68.0
32948,49.22662638179499
32949,62.0
32950,35.0
32951,49.22662638179499
32952,41.0
32953,32.0
32954,49.22662638179499
32955,49.22662638179499
32956,23.0
32957,49.22662638179499
32958,49.22662638179499
32959,35.0
32960,38.0
32961,23.0
32962,58.0
32963,57.0
32964,48.0
32965,49.22662638179499
32966,49.22662638179499
32967,49.22662638179499
32968,49.22662638179499
32969,49.22662638179499
32970,79.0
32971,18.0
32972,18.0
32973,54.0
32974,49.22662638179499
32975,49.22662638179499
32976,49.22662638179499
32977,78.0
32978,70.0
32979,60.0
32980,60.0
32981,52.0
32982,49.22662638179499
32983,60.0
32984,78.0
32985,60.0
32986,52.0
32987,49.22662638179499
32988,70.0
32989,70.0
32990,78.0
32991,78.0
32992,70.0
32993,60.0
32994,60.0
32995,52.0
32996,49.22662638179499
32997,60.0
32998,78.0
32999,60.0
33000,52.0
33001,49.22662638179499
33002,70.0
33003,70.0
33004,49.22662638179499
33005,49.22662638179499
33006,49.22662638179499
33007,49.22662638179499
33008,49.22662638179499
33009,49.22662638179499
33010,49.22662638179499
33011,49.22662638179499
33012,49.22662638179499
33013,49.22662638179499
33014,49.22662638179499
33015,30.0
33016,30.0
33017,30.0
33018,30.0
33019,30.0
33020,52.0
33021,83.0
33022,52.0
33023,83.0
33024,64.0
33025,70.0
33026,64.0
33027,70.0
33028,23.0
33029,23.0
33030,23.0
33031,43.0
33032,68.0
33033,43.0
33034,68.0
33035,41.0
33036,56.0
33037,47.0
33038,47.0
33039,28.0
33040,28.0
33041,28.0
33042,28.0
33043,42.0
33044,61.0
33045,74.0
33046,74.0
33047,74.0
33048,76.0
33049,30.0
33050,30.0
33051,30.0
33052,37.0
33053,37.0
33054,28.0
33055,28.0
33056,74.0
33057,74.0
33058,76.0
33059,76.0
33060,37.0
33061,30.0
33062,30.0
33063,37.0
33064,46.0
33065,35.1
33066,32.6
33067,49.22662638179499
33068,33.0
33069,39.0
33070,26.0
33071,40.0
33072,56.0
33073,46.0
33074,46.0
33075,37.0
33076,53.0
33077,53.0
33078,49.22662638179499
33079,53.0
33080,53.0
33081,49.22662638179499
33082,49.22662638179499
33083,49.22662638179499
33084,53.0
33085,40.0
33086,46.0
33087,46.0
33088,53.0
33089,34.0
33090,34.0
33091,42.0
33092,40.0
33093,40.0
33094,28.0
33095,49.22662638179499
33096,54.0
33097,54.0
33098,49.22662638179499
33099,34.7
33100,26.0
33101,40.3
33102,40.2
33103,49.22662638179499
33104,49.22662638179499
33105,26.1
33106,30.0
33107,40.0
33108,49.22662638179499
33109,30.0
33110,49.22662638179499
33111,30.0
33112,30.0
33113,30.0
33114,40.0
33115,49.22662638179499
33116,49.22662638179499
33117,49.22662638179499
33118,49.22662638179499
33119,49.22662638179499
33120,30.0
33121,40.0
33122,49.22662638179499
33123,49.22662638179499
33124,40.0
33125,49.22662638179499
33126,49.22662638179499
33127,49.22662638179499
33128,49.22662638179499
33129,49.22662638179499
33130,49.22662638179499
33131,49.22662638179499
33132,49.22662638179499
33133,40.0
33134,50.0
33135,49.22662638179499
33136,30.0
33137,40.0
33138,24.0
33139,24.0
33140,49.22662638179499
33141,49.22662638179499
33142,49.22662638179499
33143,58.4
33144,58.4
33145,58.4
33146,58.4
33147,49.22662638179499
33148,20.0
33149,40.0
33150,49.22662638179499
33151,50.0
33152,49.22662638179499
33153,30.0
33154,20.0
33155,50.0
33156,49.22662638179499
33157,49.22662638179499
33158,70.0
33159,70.0
33160,70.0
33161,49.22662638179499
33162,49.22662638179499
33163,37.0
33164,37.0
33165,38.0
33166,41.0
33167,41.0
33168,49.22662638179499
33169,37.0
33170,41.0
33171,38.0
33172,49.22662638179499
33173,49.22662638179499
33174,49.22662638179499
33175,49.22662638179499
33176,49.22662638179499
33177,57.0
33178,68.0
33179,80.0
33180,83.0
33181,83.0
33182,49.22662638179499
33183,65.0
33184,53.0
33185,65.0
33186,53.0
33187,49.22662638179499
33188,49.22662638179499
33189,49.22662638179499
33190,64.0
33191,64.0
33192,83.0
33193,49.22662638179499
33194,49.22662638179499
33195,57.0
33196,83.0
33197,80.0
33198,49.22662638179499
33199,49.22662638179499
33200,49.22662638179499
33201,65.0
33202,53.0
33203,65.0
33204,53.0
33205,49.22662638179499
33206,49.22662638179499
33207,49.22662638179499
33208,31.0
33209,41.0
33210,41.0
33211,43.0
33212,43.0
33213,18.0
33214,15.0
33215,18.0
33216,15.0
33217,49.22662638179499
33218,49.22662638179499
33219,49.22662638179499
33220,49.22662638179499
33221,49.22662638179499
33222,49.22662638179499
33223,49.22662638179499
33224,49.22662638179499
33225,83.0
33226,65.0
33227,53.0
33228,49.22662638179499
33229,80.0
33230,83.0
33231,65.0
33232,53.0
33233,49.22662638179499
33234,49.22662638179499
33235,49.22662638179499
33236,50.0
33237,49.22662638179499
33238,49.22662638179499
33239,49.22662638179499
33240,49.22662638179499
33241,54.0
33242,47.0
33243,56.0
33244,57.0
33245,49.22662638179499
33246,49.22662638179499
33247,43.0
33248,65.0
33249,71.0
33250,71.0
33251,71.0
33252,49.22662638179499
33253,54.0
33254,47.0
33255,57.0
33256,56.0
33257,49.22662638179499
33258,49.22662638179499
33259,49.22662638179499
33260,43.0
33261,65.0
33262,71.0
33263,71.0
33264,49.22662638179499
33265,45.0
33266,36.0
33267,32.0
33268,50.0
33269,52.0
33270,52.0
33271,49.22662638179499
33272,49.22662638179499
33273,54.0
33274,47.0
33275,56.0
33276,57.0
33277,49.22662638179499
33278,49.22662638179499
33279,43.0
33280,65.0
33281,49.22662638179499
33282,54.0
33283,47.0
33284,57.0
33285,56.0
33286,49.22662638179499
33287,49.22662638179499
33288,43.0
33289,65.0
33290,71.0
33291,49.22662638179499
33292,45.0
33293,36.0
33294,32.0
33295,50.0
33296,52.0
33297,49.22662638179499
33298,36.7
33299,37.5
33300,49.22662638179499
33301,49.22662638179499
33302,49.22662638179499
33303,49.22662638179499
33304,49.22662638179499
33305,42.2
33306,61.0
33307,53.6
33308,67.2
33309,42.1
33310,63.9
33311,61.0
33312,38.0
33313,49.22662638179499
33314,49.22662638179499
33315,49.22662638179499
33316,49.22662638179499
33317,49.22662638179499
33318,58.0
33319,36.7
33320,37.5
33321,49.22662638179499
33322,49.22662638179499
33323,49.22662638179499
33324,49.22662638179499
33325,49.22662638179499
33326,53.9
33327,42.2
33328,61.0
33329,53.6
33330,67.2
33331,39.7
33332,42.1
33333,63.9
33334,61.0
33335,38.0
33336,49.22662638179499
33337,49.22662638179499
33338,49.22662638179499
33339,49.22662638179499
33340,49.22662638179499
33341,58.0
33342,60.8
33343,44.4
33344,49.22662638179499
33345,49.22662638179499
33346,49.22662638179499
33347,49.22662638179499
33348,51.5
33349,50.7
33350,54.3
33351,50.0
33352,51.2
33353,61.0
33354,44.0
33355,49.22662638179499
33356,49.22662638179499
33357,49.22662638179499
33358,49.22662638179499
33359,49.22662638179499
33360,52.0
33361,54.0
33362,51.0
33363,54.0
33364,58.0
33365,49.22662638179499
33366,41.0
33367,36.0
33368,75.0
33369,64.0
33370,49.22662638179499
33371,49.22662638179499
33372,15.0
33373,17.0
33374,49.22662638179499
33375,49.22662638179499
33376,41.0
33377,50.5
33378,33.4
33379,34.7
33380,36.0
33381,75.0
33382,64.0
33383,49.22662638179499
33384,49.22662638179499
33385,15.0
33386,17.0
33387,49.22662638179499
33388,54.0
33389,48.0
33390,17.0
33391,49.22662638179499
33392,49.22662638179499
33393,49.22662638179499
33394,49.22662638179499
33395,49.22662638179499
33396,64.0
33397,71.0
33398,49.22662638179499
33399,65.0
33400,86.0
33401,49.22662638179499
33402,49.22662638179499
33403,49.22662638179499
33404,49.22662638179499
33405,80.0
33406,65.0
33407,63.0
33408,77.0
33409,55.0
33410,84.0
33411,47.0
33412,49.22662638179499
33413,65.0
33414,26.0
33415,65.0
33416,55.0
33417,47.0
33418,49.22662638179499
33419,17.0
33420,26.0
33421,58.0
33422,55.0
33423,49.22662638179499
33424,49.22662638179499
33425,49.22662638179499
33426,49.22662638179499
33427,49.22662638179499
33428,49.22662638179499
33429,49.22662638179499
33430,49.22662638179499
33431,62.0
33432,49.22662638179499
33433,49.22662638179499
33434,49.22662638179499
33435,49.22662638179499
33436,49.22662638179499
33437,49.22662638179499
33438,49.22662638179499
33439,49.22662638179499
33440,49.22662638179499
33441,49.22662638179499
33442,49.22662638179499
33443,49.22662638179499
33444,49.22662638179499
33445,43.0
33446,49.22662638179499
33447,49.22662638179499
33448,49.22662638179499
33449,49.22662638179499
33450,49.22662638179499
33451,49.22662638179499
33452,49.22662638179499
33453,49.22662638179499
33454,49.22662638179499
33455,49.22662638179499
33456,49.22662638179499
33457,49.22662638179499
33458,49.22662638179499
33459,49.22662638179499
33460,49.22662638179499
33461,49.22662638179499
33462,49.22662638179499
33463,49.22662638179499
33464,49.22662638179499
33465,49.22662638179499
33466,49.22662638179499
33467,49.22662638179499
33468,49.22662638179499
33469,50.0
33470,32.9
33471,32.0
33472,35.8
33473,49.22662638179499
33474,49.22662638179499
33475,46.0
33476,49.22662638179499
33477,49.22662638179499
33478,49.22662638179499
33479,49.22662638179499
33480,39.0
33481,35.3
33482,52.0
33483,32.5
33484,35.0
33485,43.3
33486,59.0
33487,50.4
33488,43.0
33489,65.0
33490,46.0
33491,23.0
33492,28.2
33493,29.5
33494,31.0
33495,33.5
33496,53.0
33497,52.6
33498,63.0
33499,55.0
33500,85.0
33501,42.0
33502,56.0
33503,34.0
33504,44.7
33505,35.4
33506,23.0
33507,30.0
33508,49.22662638179499
33509,49.22662638179499
33510,49.22662638179499
33511,49.22662638179499
33512,49.22662638179499
33513,49.22662638179499
33514,49.22662638179499
33515,49.22662638179499
33516,49.22662638179499
33517,49.22662638179499
33518,49.22662638179499
33519,49.22662638179499
33520,49.22662638179499
33521,49.22662638179499
33522,49.22662638179499
33523,49.22662638179499
33524,49.22662638179499
33525,49.22662638179499
33526,49.22662638179499
33527,49.22662638179499
33528,49.22662638179499
33529,49.22662638179499
33530,49.22662638179499
33531,89.0
33532,46.0
33533,56.0
33534,74.0
33535,55.8
33536,49.2
33537,36.0
33538,36.0
33539,35.9
33540,42.0
33541,48.0
33542,23.0
33543,48.0
33544,23.0
33545,48.0
33546,23.0
33547,66.0
33548,49.22662638179499
33549,49.22662638179499
33550,49.22662638179499
33551,49.22662638179499
33552,49.22662638179499
33553,49.22662638179499
33554,49.22662638179499
33555,49.22662638179499
33556,49.22662638179499
33557,49.22662638179499
33558,49.22662638179499
33559,49.22662638179499
33560,49.22662638179499
33561,49.22662638179499
33562,53.0
33563,63.0
33564,37.2
33565,38.2
33566,42.0
33567,66.0
33568,45.0
33569,32.9
33570,47.0
33571,25.0
33572,49.22662638179499
33573,49.22662638179499
33574,49.22662638179499
33575,49.22662638179499
33576,49.22662638179499
33577,49.22662638179499
33578,49.22662638179499
33579,49.22662638179499
33580,49.22662638179499
33581,49.22662638179499
33582,49.22662638179499
33583,63.0
33584,42.0
33585,85.0
33586,39.0
33587,39.0
33588,34.0
33589,56.0
33590,49.22662638179499
33591,49.22662638179499
33592,49.22662638179499
33593,49.22662638179499
33594,49.22662638179499
33595,49.22662638179499
33596,49.22662638179499
33597,49.22662638179499
33598,49.22662638179499
33599,49.22662638179499
33600,49.22662638179499
33601,49.22662638179499
33602,49.22662638179499
33603,49.22662638179499
33604,46.0
33605,89.0
33606,56.6
33607,37.2
33608,38.2
33609,49.22662638179499
33610,49.22662638179499
33611,49.22662638179499
33612,49.22662638179499
33613,49.22662638179499
33614,49.22662638179499
33615,49.22662638179499
33616,49.22662638179499
33617,33.1
33618,39.2
33619,49.22662638179499
33620,49.22662638179499
33621,49.22662638179499
33622,49.22662638179499
33623,49.22662638179499
33624,49.22662638179499
33625,49.22662638179499
33626,49.22662638179499
33627,49.22662638179499
33628,49.22662638179499
33629,49.22662638179499
33630,49.22662638179499
33631,49.22662638179499
33632,49.22662638179499
33633,71.2
33634,42.0
33635,53.4
33636,56.0
33637,34.9
33638,49.22662638179499
33639,49.22662638179499
33640,33.1
33641,39.2
33642,49.22662638179499
33643,49.22662638179499
33644,49.22662638179499
33645,49.22662638179499
33646,49.22662638179499
33647,49.22662638179499
33648,49.22662638179499
33649,49.22662638179499
33650,49.22662638179499
33651,49.22662638179499
33652,49.22662638179499
33653,49.22662638179499
33654,49.22662638179499
33655,49.22662638179499
33656,49.22662638179499
33657,49.22662638179499
33658,49.22662638179499
33659,49.22662638179499
33660,49.22662638179499
33661,49.22662638179499
33662,49.22662638179499
33663,49.22662638179499
33664,49.22662638179499
33665,49.22662638179499
33666,49.22662638179499
33667,49.22662638179499
33668,49.22662638179499
33669,49.22662638179499
33670,53.0
33671,41.0
33672,58.6
33673,36.0
33674,56.0
33675,34.9
33676,49.22662638179499
33677,49.22662638179499
33678,47.0
33679,33.1
33680,39.0
33681,55.0
33682,49.22662638179499
33683,49.22662638179499
33684,49.22662638179499
33685,49.22662638179499
33686,49.22662638179499
33687,49.22662638179499
33688,49.22662638179499
33689,49.22662638179499
33690,49.22662638179499
33691,49.22662638179499
33692,49.22662638179499
33693,49.22662638179499
33694,49.22662638179499
33695,49.22662638179499
33696,49.22662638179499
33697,49.22662638179499
