,fuel_cost_10000-12000_miles
69693,2202.0
69694,2396.0
69695,2396.0
69696,2202.0
69697,2396.0
69698,2202.0
69699,2396.0
69700,2202.0
69701,1932.0
69702,1709.0
69703,1932.0
69704,1709.0
69705,1932.0
69706,1709.0
69707,1932.0
69708,1709.0
69709,1523.0
69710,1417.0
69711,1545.0
69712,2150.0
69713,1523.0
69714,1417.0
69715,2150.0
69716,1545.0
69717,1523.0
69718,1417.0
69719,2150.0
69720,1545.0
69721,1523.0
69722,1417.0
69723,2150.0
69724,1545.0
69725,1523.0
69726,1417.0
69727,2150.0
69728,1545.0
69729,1523.0
69730,1417.0
69731,2150.0
69732,1545.0
69733,1523.0
69734,1417.0
69735,2150.0
69736,1545.0
69737,1523.0
69738,1417.0
69739,2150.0
69740,1545.0
69741,1523.0
69742,1417.0
69743,2150.0
69744,1545.0
69745,1523.0
69746,1417.0
69747,2150.0
69748,1545.0
69749,1523.0
69750,1417.0
69751,2150.0
69752,1545.0
69753,1523.0
69754,1417.0
69755,2150.0
69756,1545.0
69757,1523.0
69758,1417.0
69759,2150.0
69760,1545.0
69761,1523.0
69762,1417.0
69763,2150.0
69764,1545.0
69765,1523.0
69766,1417.0
69767,2150.0
69768,1545.0
69769,1523.0
69770,1417.0
69771,2150.0
69772,1545.0
69773,1523.0
69774,1417.0
69775,2150.0
69776,1545.0
69777,1523.0
69778,1417.0
69779,2150.0
69780,1545.0
69781,1523.0
69782,1417.0
69783,2150.0
69784,1545.0
69785,1712.0
69786,1632.0
69787,1712.0
69788,1632.0
69789,1712.0
69790,1632.0
69791,1712.0
69792,1632.0
69793,1712.0
69794,1632.0
69795,1632.0
69796,1712.0
69797,1712.0
69798,1632.0
69799,1712.0
69800,1632.0
69801,1712.0
69802,1632.0
69803,1712.0
69804,1632.0
69805,1712.0
69806,1632.0
69807,1712.0
69808,1632.0
69809,1712.0
69810,1632.0
69811,1712.0
69812,1632.0
69813,1712.0
69814,1632.0
69815,1712.0
69816,1632.0
69817,1712.0
69818,1632.0
69819,1712.0
69820,1632.0
69821,1632.0
69822,1632.0
69823,1841.0
69824,1658.0
69825,1841.0
69826,1658.0
69827,1841.0
69828,1658.0
69829,1841.0
69830,1658.0
69831,1841.0
69832,1658.0
69833,1841.0
69834,1658.0
69835,1841.0
69836,1658.0
69837,1841.0
69838,1658.0
69839,1841.0
69840,1658.0
69841,1841.0
69842,1658.0
69843,1841.0
69844,1658.0
69845,1841.0
69846,1658.0
69847,1938.0
69848,1786.0
69849,1938.0
69850,1786.0
69851,1938.0
69852,1786.0
69853,1938.0
69854,1786.0
69855,1938.0
69856,1786.0
69857,1938.0
69858,1786.0
69859,1938.0
69860,1786.0
69861,1938.0
69862,1786.0
69863,1938.0
69864,1786.0
69865,1938.0
69866,1786.0
69867,1938.0
69868,1786.0
69869,1938.0
69870,1786.0
69871,1938.0
69872,1786.0
69873,1938.0
69874,1786.0
69875,1938.0
69876,1786.0
69877,1938.0
69878,1786.0
69879,1938.0
69880,1786.0
69881,1938.0
69882,1786.0
69883,1938.0
69884,1786.0
69885,1938.0
69886,1786.0
69887,2162.0
69888,2009.0
69889,2162.0
69890,2009.0
69891,2162.0
69892,2009.0
69893,2162.0
69894,2009.0
69895,2162.0
69896,2009.0
69897,2162.0
69898,2009.0
69899,2162.0
69900,2009.0
69901,2162.0
69902,2009.0
69903,2162.0
69904,2009.0
69905,2162.0
69906,2009.0
69907,2009.0
69908,2162.0
69909,2162.0
69910,2009.0
69911,2162.0
69912,2009.0
69913,2162.0
69914,2009.0
69915,2162.0
69916,2009.0
69917,2162.0
69918,2009.0
69919,2162.0
69920,2009.0
69921,2162.0
69922,2009.0
69923,2162.0
69924,2009.0
69925,2162.0
69926,2009.0
69927,2288.0
69928,2086.0
69929,2288.0
69930,2086.0
69931,2288.0
69932,2086.0
69933,2288.0
69934,2086.0
69935,2288.0
69936,2086.0
69937,2288.0
69938,2086.0
69939,2288.0
69940,2086.0
69941,2288.0
69942,2086.0
69943,2288.0
69944,2086.0
69945,2288.0
69946,2086.0
69947,2288.0
69948,2086.0
69949,2288.0
69950,2086.0
69951,1523.0
69952,1417.0
69953,2150.0
69954,1545.0
69955,1523.0
69956,1417.0
69957,2150.0
69958,1545.0
69959,1523.0
69960,1417.0
69961,2150.0
69962,1545.0
69963,1417.0
69964,2150.0
69965,1545.0
69966,1523.0
69967,1545.0
69968,1523.0
69969,1417.0
69970,2150.0
69971,1523.0
69972,1417.0
69973,2150.0
69974,1545.0
69975,1523.0
69976,1417.0
69977,2150.0
69978,1545.0
69979,1523.0
69980,1417.0
69981,2150.0
69982,1545.0
69983,1523.0
69984,1417.0
69985,2150.0
69986,1545.0
69987,1523.0
69988,1417.0
69989,2150.0
69990,1545.0
69991,1417.0
69992,1523.0
69993,2150.0
69994,1545.0
69995,1523.0
69996,1417.0
69997,2150.0
69998,1545.0
69999,1523.0
70000,1417.0
70001,2150.0
70002,1545.0
70003,1523.0
70004,1417.0
70005,2150.0
70006,1545.0
70007,1545.0
70008,2150.0
70009,1523.0
70010,1417.0
70011,2150.0
70012,1545.0
70013,1523.0
70014,1417.0
70015,2150.0
70016,1545.0
70017,1523.0
70018,1417.0
70019,2150.0
70020,1545.0
70021,1523.0
70022,1417.0
70023,2150.0
70024,1545.0
70025,1712.0
70026,1632.0
70027,1712.0
70028,1632.0
70029,1712.0
70030,1632.0
70031,1712.0
70032,1632.0
70033,1712.0
70034,1632.0
70035,1632.0
70036,1712.0
70037,1712.0
70038,1632.0
70039,1712.0
70040,1632.0
70041,1712.0
70042,1632.0
70043,1712.0
70044,1632.0
70045,1712.0
70046,1632.0
70047,1712.0
70048,1632.0
70049,1712.0
70050,1632.0
70051,1712.0
70052,1632.0
70053,1712.0
70054,1632.0
70055,1712.0
70056,1632.0
70057,1712.0
70058,1632.0
70059,1712.0
70060,1632.0
70061,1712.0
70062,1632.0
70063,1841.0
70064,1658.0
70065,1841.0
70066,1658.0
70067,1841.0
70068,1658.0
70069,1841.0
70070,1658.0
70071,1841.0
70072,1658.0
70073,1841.0
70074,1658.0
70075,1841.0
70076,1658.0
70077,1841.0
70078,1658.0
70079,1841.0
70080,1658.0
70081,1841.0
70082,1658.0
70083,1841.0
70084,1658.0
70085,1841.0
70086,1658.0
70087,1986.0
70088,1809.0
70089,1986.0
70090,1709.0
70091,1986.0
70092,1809.0
70093,1986.0
70094,1709.0
70095,1986.0
70096,1809.0
70097,1986.0
70098,1709.0
70099,1986.0
70100,1809.0
70101,1986.0
70102,1709.0
70103,1986.0
70104,1809.0
70105,1986.0
70106,1709.0
70107,1986.0
70108,1809.0
70109,1986.0
70110,1709.0
70111,1986.0
70112,1809.0
70113,1986.0
70114,1709.0
70115,1986.0
70116,1809.0
70117,1986.0
70118,1709.0
70119,1986.0
70120,1809.0
70121,1986.0
70122,1709.0
70123,1986.0
70124,1809.0
70125,1986.0
70126,1709.0
70127,1986.0
70128,1809.0
70129,1986.0
70130,1709.0
70131,1809.0
70132,1986.0
70133,1709.0
70134,1986.0
70135,1986.0
70136,1809.0
70137,1986.0
70138,1709.0
70139,1986.0
70140,1809.0
70141,1986.0
70142,1709.0
70143,1986.0
70144,1809.0
70145,1986.0
70146,1709.0
70147,1709.0
70148,1986.0
70149,1809.0
70150,1986.0
70151,1709.0
70152,1986.0
70153,1809.0
70154,1986.0
70155,1986.0
70156,1809.0
70157,1986.0
70158,1709.0
70159,1986.0
70160,1809.0
70161,1986.0
70162,1709.0
70163,1986.0
70164,1809.0
70165,1986.0
70166,1709.0
70167,2162.0
70168,2009.0
70169,2162.0
70170,2009.0
70171,2162.0
70172,2009.0
70173,2162.0
70174,2009.0
70175,2162.0
70176,2009.0
70177,2162.0
70178,2009.0
70179,2162.0
70180,2009.0
70181,2162.0
70182,2009.0
70183,2162.0
70184,2009.0
70185,2009.0
70186,2162.0
70187,2162.0
70188,2009.0
70189,2162.0
70190,2009.0
70191,2162.0
70192,2009.0
70193,2162.0
70194,2009.0
70195,2162.0
70196,2009.0
70197,2162.0
70198,2009.0
70199,2162.0
70200,2009.0
70201,2162.0
70202,2009.0
70203,2162.0
70204,2009.0
70205,2162.0
70206,2009.0
70207,2111.0
70208,1938.0
70209,2111.0
70210,1938.0
70211,2111.0
70212,1938.0
70213,2111.0
70214,1938.0
70215,2111.0
70216,1938.0
70217,2111.0
70218,1938.0
70219,2111.0
70220,1938.0
70221,2111.0
70222,1938.0
70223,2111.0
70224,1938.0
70225,2111.0
70226,1938.0
70227,2111.0
70228,1938.0
70229,2111.0
70230,1938.0
70231,2111.0
70232,1938.0
70233,2111.0
70234,1938.0
70235,2111.0
70236,1938.0
70237,2111.0
70238,1938.0
70239,2111.0
70240,1938.0
70241,2111.0
70242,1938.0
70243,2111.0
70244,1938.0
70245,2111.0
70246,1938.0
70247,2288.0
70248,2086.0
70249,2288.0
70250,2086.0
70251,2288.0
70252,2086.0
70253,2288.0
70254,2086.0
70255,2288.0
70256,2086.0
70257,2288.0
70258,2086.0
70259,2288.0
70260,2086.0
70261,2288.0
70262,2086.0
70263,2288.0
70264,2086.0
70265,2288.0
70266,2086.0
70267,2288.0
70268,2086.0
70269,2288.0
70270,2086.0
70271,1865.0
70272,1632.0
70273,1986.0
70274,1761.0
70275,1865.0
70276,1632.0
70277,1986.0
70278,1761.0
70279,1865.0
70280,1632.0
70281,1986.0
70282,1761.0
70283,1865.0
70284,1632.0
70285,1986.0
70286,1761.0
70287,1865.0
70288,1632.0
70289,1986.0
70290,1761.0
70291,1865.0
70292,1632.0
70293,1986.0
70294,1761.0
70295,1865.0
70296,1632.0
70297,1986.0
70298,1761.0
70299,1865.0
70300,1632.0
70301,1986.0
70302,1761.0
70303,1865.0
70304,1632.0
70305,1986.0
70306,1761.0
70307,1865.0
70308,1632.0
70309,1986.0
70310,1761.0
70311,1865.0
70312,1632.0
70313,1986.0
70314,1761.0
70315,1865.0
70316,1632.0
70317,1986.0
70318,1761.0
70319,2077.0
70320,1818.0
70321,2077.0
70322,1818.0
70323,2077.0
70324,1818.0
70325,2077.0
70326,1818.0
70327,2077.0
70328,1818.0
70329,2077.0
70330,1818.0
70331,2077.0
70332,1818.0
70333,2077.0
70334,1818.0
70335,2429.0
70336,2175.0
70337,2429.0
70338,2175.0
70339,2429.0
70340,2175.0
70341,2429.0
70342,2175.0
70343,2429.0
70344,2175.0
70345,2429.0
70346,2175.0
70347,2429.0
70348,2175.0
70349,2429.0
70350,2175.0
70351,2429.0
70352,2175.0
70353,2429.0
70354,2175.0
70355,2429.0
70356,2175.0
70357,2429.0
70358,2175.0
70359,2056.0
70360,2056.0
70361,2056.0
70362,2056.0
70363,2056.0
70364,2056.0
70365,2056.0
70366,2056.0
70367,1855.0
70368,1579.0
70369,1855.0
70370,1579.0
70371,1855.0
70372,1579.0
70373,1855.0
70374,1579.0
70375,1855.0
70376,1579.0
70377,1855.0
70378,1579.0
70379,1855.0
70380,1579.0
70381,1855.0
70382,1579.0
70383,1855.0
70384,1579.0
70385,1855.0
70386,1579.0
70387,1855.0
70388,1579.0
70389,1855.0
70390,1579.0
70391,1855.0
70392,1579.0
70393,1855.0
70394,1579.0
70395,1855.0
70396,1579.0
70397,1855.0
70398,1579.0
70399,1855.0
70400,1579.0
70401,1855.0
70402,1579.0
70403,1855.0
70404,1579.0
70405,1740.0
70406,1532.0
70407,1740.0
70408,1532.0
70409,1740.0
70410,1532.0
70411,1740.0
70412,1532.0
70413,1740.0
70414,1532.0
70415,1740.0
70416,1532.0
70417,1740.0
70418,1532.0
70419,1740.0
70420,1532.0
70421,1740.0
70422,1532.0
70423,1740.0
70424,1532.0
70425,1740.0
70426,1532.0
70427,1740.0
70428,1532.0
70429,2429.0
70430,2175.0
70431,2429.0
70432,2175.0
70433,2175.0
70434,2429.0
70435,2429.0
70436,2175.0
70437,2429.0
70438,2175.0
70439,2429.0
70440,2175.0
70441,2429.0
70442,2175.0
70443,2429.0
70444,2175.0
70445,2429.0
70446,2175.0
70447,2429.0
70448,2175.0
70449,2429.0
70450,2175.0
70451,2429.0
70452,2175.0
70453,2356.0
70454,2098.0
70455,2356.0
70456,2098.0
70457,2356.0
70458,2098.0
70459,2356.0
70460,2098.0
70461,2356.0
70462,2098.0
70463,2356.0
70464,2098.0
70465,2356.0
70466,2098.0
70467,2356.0
70468,2098.0
70469,2356.0
70470,2098.0
70471,2356.0
70472,2098.0
70473,2356.0
70474,2098.0
70475,2356.0
70476,2098.0
70477,2542.0
70478,2244.0
70479,2542.0
70480,2244.0
70481,2542.0
70482,2244.0
70483,2542.0
70484,2244.0
70485,2143.0
70486,1805.0
70487,2143.0
70488,1805.0
70489,2143.0
70490,1805.0
70491,2143.0
70492,1805.0
70493,2143.0
70494,1805.0
70495,2143.0
70496,1805.0
70497,2143.0
70498,1805.0
70499,2143.0
70500,1805.0
70501,2150.0
70502,1997.0
70503,2150.0
70504,1997.0
70505,2150.0
70506,1997.0
70507,2150.0
70508,1997.0
70509,2150.0
70510,1997.0
70511,2150.0
70512,1997.0
70513,2150.0
70514,1997.0
70515,2150.0
70516,1997.0
70517,2150.0
70518,1997.0
70519,2150.0
70520,1997.0
70521,2150.0
70522,1997.0
70523,2150.0
70524,1997.0
70525,2150.0
70526,1997.0
70527,2150.0
70528,1997.0
70529,2150.0
70530,1997.0
70531,2150.0
70532,1997.0
70533,2150.0
70534,1997.0
70535,2150.0
70536,1997.0
70537,2646.0
70538,2341.0
70539,2646.0
70540,2341.0
70541,2646.0
70542,2341.0
70543,2646.0
70544,2341.0
70545,2646.0
70546,2341.0
70547,2646.0
70548,2341.0
70549,2646.0
70550,2341.0
70551,2646.0
70552,2341.0
70553,2646.0
70554,2341.0
70555,2646.0
70556,2341.0
70557,2646.0
70558,2341.0
70559,2646.0
70560,2341.0
70561,2646.0
70562,2341.0
70563,2646.0
70564,2341.0
70565,2646.0
70566,2341.0
70567,2646.0
70568,2341.0
70569,2646.0
70570,2341.0
70571,2646.0
70572,2341.0
70573,2646.0
70574,2341.0
70575,2646.0
70576,2341.0
70577,2646.0
70578,2341.0
70579,2646.0
70580,2341.0
70581,2717.0
70582,2454.0
70583,2717.0
70584,2454.0
70585,2717.0
70586,2454.0
70587,2717.0
70588,2454.0
70589,2717.0
70590,2454.0
70591,2717.0
70592,2454.0
70593,2717.0
70594,2454.0
70595,2717.0
70596,2454.0
70597,2717.0
70598,2454.0
70599,2717.0
70600,2454.0
70601,2717.0
70602,2454.0
70603,2717.0
70604,2454.0
70605,2717.0
70606,2454.0
70607,2717.0
70608,2454.0
70609,1934.0
70610,1658.0
70611,1934.0
70612,1658.0
70613,1934.0
70614,1658.0
70615,1934.0
70616,1658.0
70617,1934.0
70618,1658.0
70619,1934.0
70620,1658.0
70621,1934.0
70622,1658.0
70623,1934.0
70624,1658.0
70625,1934.0
70626,1658.0
70627,1934.0
70628,1658.0
70629,1934.0
70630,1658.0
70631,2646.0
70632,2341.0
70633,2646.0
70634,2341.0
70635,2646.0
70636,2341.0
70637,2646.0
70638,2341.0
70639,2646.0
70640,2341.0
70641,2646.0
70642,2341.0
70643,2646.0
70644,2341.0
70645,2646.0
70646,2341.0
70647,2646.0
70648,2341.0
70649,2646.0
70650,2341.0
70651,2646.0
70652,2341.0
70653,2717.0
70654,2454.0
70655,2717.0
70656,2454.0
70657,2717.0
70658,2454.0
70659,2717.0
70660,2454.0
70661,2717.0
70662,2454.0
70663,2717.0
70664,2454.0
70665,2717.0
70666,2454.0
70667,2273.0
70668,1943.0
70669,2273.0
70670,1943.0
70671,2273.0
70672,1943.0
70673,2273.0
70674,1943.0
70675,2273.0
70676,1943.0
70677,2273.0
70678,1943.0
70679,2273.0
70680,1943.0
70681,2273.0
70682,1943.0
70683,1390.0
70684,1468.0
70685,1390.0
70686,1468.0
70687,1390.0
70688,1468.0
70689,1506.0
70690,1487.0
70691,1506.0
70692,1487.0
70693,1506.0
70694,1487.0
70695,1487.0
70696,1506.0
70697,1487.0
70698,1487.0
70699,1410.0
70700,1487.0
70701,1410.0
70702,1487.0
70703,1410.0
70704,1487.0
70705,1410.0
70706,1487.0
70707,1390.0
70708,1545.0
70709,1410.0
70710,1487.0
70711,1390.0
70712,1545.0
70713,1410.0
70714,1487.0
70715,1410.0
70716,1487.0
70717,1410.0
70718,1487.0
70719,1487.0
70720,1506.0
70721,1487.0
70722,1506.0
70723,1564.0
70724,1564.0
70725,1448.0
70726,1641.0
70727,1468.0
70728,1564.0
70729,1564.0
70730,1526.0
70731,1661.0
70732,1680.0
70733,1018.0
70734,1157.0
70735,1018.0
70736,1157.0
70737,1018.0
70738,1157.0
70739,1018.0
70740,1157.0
70741,2028.0
70742,2066.0
70743,1352.0
70744,1468.0
70745,1448.0
70746,1661.0
70747,1468.0
70748,1468.0
70749,1352.0
70750,1468.0
70751,1078.0
70752,1157.0
70753,1078.0
70754,1157.0
70755,1118.0
70756,1197.0
70757,1118.0
70758,1197.0
70759,1058.0
70760,1157.0
70761,1719.0
70762,1873.0
70763,1757.0
70764,1950.0
70765,1719.0
70766,1873.0
70767,1757.0
70768,1950.0
70769,1738.0
70770,1893.0
70771,1738.0
70772,1893.0
70773,1738.0
70774,1893.0
70775,1719.0
70776,1873.0
70777,1217.0
70778,1377.0
70779,1237.0
70780,1437.0
70781,1217.0
70782,1377.0
70783,1237.0
70784,1437.0
70785,1237.0
70786,1437.0
70787,1237.0
70788,1437.0
70789,1217.0
70790,1377.0
70791,2221.0
70792,2588.0
70793,2182.0
70794,2163.0
70795,2588.0
70796,2086.0
70797,2240.0
70798,2607.0
70799,2607.0
70800,2607.0
70801,2607.0
70802,2762.0
70803,2665.0
70804,2568.0
70805,2240.0
70806,2240.0
70807,2337.0
70808,2240.0
70809,2240.0
70810,2124.0
70811,2511.0
70812,2839.0
70813,2568.0
70814,56.0
70815,2568.0
70816,2858.0
70817,2356.0
70818,2626.0
70819,2858.0
70820,2626.0
70821,2279.0
70822,2626.0
70823,2858.0
70824,2414.0
70825,2395.0
70826,2337.0
70827,2356.0
70828,2858.0
70829,2453.0
70830,2858.0
70831,3129.0
70832,3129.0
70833,3129.0
70834,3129.0
70835,3129.0
70836,3129.0
70837,1377.0
70838,1277.0
70839,1448.0
70840,1564.0
70841,1448.0
70842,1526.0
70843,1680.0
70844,1854.0
70845,1757.0
70846,1835.0
70847,1177.0
70848,1257.0
70849,1157.0
70850,1217.0
70851,1448.0
70852,1564.0
70853,1448.0
70854,1526.0
70855,1835.0
70856,1757.0
70857,1177.0
70858,1257.0
70859,1157.0
70860,1217.0
70861,1157.0
70862,1217.0
70863,1448.0
70864,1564.0
70865,1448.0
70866,1177.0
70867,1257.0
70868,1596.0
70869,1357.0
70870,1457.0
70871,1313.0
70872,1410.0
70873,1177.0
70874,1118.0
70875,1098.0
70876,1157.0
70877,1313.0
70878,1410.0
70879,1377.0
70880,1377.0
70881,34.0
70882,37.0
70883,1294.0
70884,1371.0
70885,1410.0
70886,1313.0
70887,1098.0
70888,1157.0
70889,1641.0
70890,1738.0
70891,1255.0
70892,1371.0
70893,1255.0
70894,1371.0
70895,2066.0
70896,2202.0
70897,1776.0
70898,1936.0
70899,2124.0
70900,2240.0
70901,1776.0
70902,1936.0
70903,2066.0
70904,2202.0
70905,2066.0
70906,2202.0
70907,1217.0
70908,1277.0
70909,1177.0
70910,1177.0
70911,1157.0
70912,1177.0
70913,1217.0
70914,1297.0
70915,1237.0
70916,1337.0
70917,1429.0
70918,1506.0
70919,1487.0
70920,1661.0
70921,1004.0
70922,1101.0
70923,998.0
70924,1018.0
70925,1313.0
70926,1487.0
70927,1352.0
70928,1680.0
70929,998.0
70930,1058.0
70931,1058.0
70932,1237.0
70933,1313.0
70934,1487.0
70935,1352.0
70936,1680.0
70937,978.0
70938,1177.0
70939,958.0
70940,978.0
70941,1177.0
70942,1197.0
70943,1197.0
70944,1357.0
70945,21.0
70946,29.0
70947,1159.0
70948,1236.0
70949,1371.0
70950,1410.0
70951,1178.0
70952,1410.0
70953,1371.0
70954,1545.0
70955,1058.0
70956,1118.0
70957,1197.0
70958,1337.0
70959,1294.0
70960,1468.0
70961,1468.0
70962,1680.0
70963,1018.0
70964,1118.0
70965,958.0
70966,1018.0
70967,1139.0
70968,1333.0
70969,1197.0
70970,1526.0
70971,1120.0
70972,1178.0
70973,0.0
70974,0.0
70975,878.0
70976,998.0
70977,878.0
70978,958.0
70979,1004.0
70980,1159.0
70981,1004.0
70982,1101.0
70983,1081.0
70984,1217.0
70985,1081.0
70986,1197.0
70987,0.0
70988,0.0
70989,1197.0
70990,1217.0
70991,1377.0
70992,1397.0
70993,1357.0
70994,1557.0
70995,1277.0
70996,1477.0
70997,1297.0
70998,1517.0
70999,1337.0
71000,1557.0
71001,1297.0
71002,1397.0
71003,1517.0
71004,1596.0
71005,858.0
71006,978.0
71007,0.0
71008,0.0
71009,1024.0
71010,1197.0
71011,1120.0
71012,1275.0
71013,1178.0
71014,1313.0
71015,1078.0
71016,1157.0
71017,998.0
71018,1018.0
71019,1137.0
71020,1157.0
71021,1177.0
71022,1337.0
71023,1333.0
71024,1506.0
71025,1313.0
71026,1487.0
71027,1178.0
71028,1294.0
71029,1197.0
71030,1390.0
71031,1294.0
71032,1506.0
71033,1352.0
71034,1506.0
71035,2395.0
71036,2472.0
71037,3167.0
71038,3109.0
71039,2511.0
71040,2491.0
71041,3109.0
71042,2491.0
71043,3109.0
71044,3109.0
71045,2259.0
71046,2163.0
71047,97.0
71048,98.0
71049,1062.0
71050,1159.0
71051,1062.0
71052,1159.0
71053,1024.0
71054,1159.0
71055,1043.0
71056,1159.0
71057,1043.0
71058,1159.0
71059,1159.0
71060,1236.0
71061,1024.0
71062,1159.0
71063,1159.0
71064,1139.0
71065,1139.0
71066,1139.0
71067,1217.0
71068,1255.0
71069,1024.0
71070,1159.0
71071,1024.0
71072,1159.0
71073,1043.0
71074,1159.0
71075,1139.0
71076,1217.0
71077,1159.0
71078,1236.0
71079,1024.0
71080,1159.0
71081,1043.0
71082,1159.0
71083,1139.0
71084,1217.0
71085,1043.0
71086,1159.0
71087,1139.0
71088,1217.0
71089,1159.0
71090,1236.0
71091,1159.0
71092,1236.0
71093,1024.0
71094,1159.0
71095,1043.0
71096,1159.0
71097,1062.0
71098,1159.0
71099,1159.0
71100,1236.0
71101,1024.0
71102,1159.0
71103,1294.0
71104,1526.0
71105,1294.0
71106,1526.0
71107,1294.0
71108,1526.0
71109,1294.0
71110,1526.0
71111,1294.0
71112,1526.0
71113,1352.0
71114,1487.0
71115,1275.0
71116,1390.0
71117,1294.0
71118,1410.0
71119,1275.0
71120,1390.0
71121,1294.0
71122,1410.0
71123,1275.0
71124,1390.0
71125,1294.0
71126,1410.0
71127,1275.0
71128,1390.0
71129,1294.0
71130,1410.0
71131,1275.0
71132,1390.0
71133,1043.0
71134,1159.0
71135,1024.0
71136,1159.0
71137,1024.0
71138,1159.0
71139,1024.0
71140,1159.0
71141,1024.0
71142,1159.0
71143,1043.0
71144,1159.0
71145,1024.0
71146,1159.0
71147,1275.0
71148,1352.0
71149,1024.0
71150,1159.0
71151,1043.0
71152,1159.0
71153,1275.0
71154,1352.0
71155,1410.0
71156,1487.0
71157,1294.0
71158,1526.0
71159,1294.0
71160,1526.0
71161,998.0
71162,1118.0
71163,1294.0
71164,1526.0
71165,1333.0
71166,1429.0
71167,998.0
71168,1118.0
71169,1526.0
71170,1294.0
71171,1526.0
71172,1294.0
71173,1526.0
71174,1294.0
71175,1526.0
71176,1294.0
71177,1526.0
71178,1294.0
71179,1526.0
71180,966.0
71181,966.0
71182,1139.0
71183,1159.0
71184,1081.0
71185,1217.0
71186,966.0
71187,1139.0
71188,1024.0
71189,1101.0
71190,1178.0
71191,1313.0
71192,966.0
71193,966.0
71194,1139.0
71195,1159.0
71196,1081.0
71197,1217.0
71198,966.0
71199,1139.0
71200,1024.0
71201,1101.0
71202,1352.0
71203,858.0
71204,978.0
71205,1255.0
71206,1275.0
71207,1468.0
71208,1468.0
71209,1603.0
71210,1796.0
71211,1137.0
71212,1317.0
71213,1197.0
71214,1357.0
71215,1139.0
71216,1139.0
71217,1139.0
71218,1275.0
71219,1275.0
71220,1275.0
71221,978.0
71222,1018.0
71223,1098.0
71224,1157.0
71225,1255.0
71226,1255.0
71227,1255.0
71228,1371.0
71229,1371.0
71230,1371.0
71231,1018.0
71232,1078.0
71233,1157.0
71234,1157.0
71235,1337.0
71236,1477.0
71237,1457.0
71238,1576.0
71239,1337.0
71240,1477.0
71241,1357.0
71242,1636.0
71243,1101.0
71244,1313.0
71245,1024.0
71246,1217.0
71247,946.0
71248,966.0
71249,1139.0
71250,1159.0
71251,878.0
71252,1058.0
71253,798.0
71254,798.0
71255,958.0
71256,958.0
71257,1159.0
71258,1352.0
71259,1062.0
71260,1255.0
71261,938.0
71262,1078.0
71263,918.0
71264,1038.0
71265,1038.0
71266,1078.0
71267,1506.0
71268,1603.0
71269,1468.0
71270,1584.0
71271,1101.0
71272,1313.0
71273,985.0
71274,1024.0
71275,1178.0
71276,1217.0
71277,946.0
71278,966.0
71279,1139.0
71280,1159.0
71281,898.0
71282,1118.0
71283,838.0
71284,838.0
71285,1058.0
71286,1058.0
71287,1159.0
71288,1159.0
71289,1352.0
71290,1352.0
71291,1062.0
71292,1101.0
71293,1255.0
71294,1275.0
71295,958.0
71296,1098.0
71297,938.0
71298,1038.0
71299,1118.0
71300,1584.0
71301,1584.0
71302,1277.0
71303,1277.0
71304,1397.0
71305,1397.0
71306,1357.0
71307,1477.0
71308,1197.0
71309,1357.0
71310,1603.0
71311,1738.0
71312,1277.0
71313,1277.0
71314,1297.0
71315,1397.0
71316,1397.0
71317,1397.0
71318,1357.0
71319,1477.0
71320,1197.0
71321,1197.0
71322,1197.0
71323,1357.0
71324,1357.0
71325,1357.0
71326,1257.0
71327,1377.0
71328,1255.0
71329,1275.0
71330,1468.0
71331,1468.0
71332,1603.0
71333,1796.0
71334,1137.0
71335,1317.0
71336,1197.0
71337,1357.0
71338,1120.0
71339,1139.0
71340,1255.0
71341,938.0
71342,998.0
71343,1120.0
71344,1139.0
71345,1255.0
71346,938.0
71347,998.0
71348,1854.0
71349,1931.0
71350,1854.0
71351,1931.0
71352,1468.0
71353,1564.0
71354,1487.0
71355,1603.0
71356,1468.0
71357,1564.0
71358,1197.0
71359,1277.0
71360,1277.0
71361,1317.0
71362,1317.0
71363,1317.0
71364,1457.0
71365,1457.0
71366,1377.0
71367,1457.0
71368,1397.0
71369,1397.0
71370,1497.0
71371,1497.0
71372,1738.0
71373,1854.0
71374,1854.0
71375,1931.0
71376,1468.0
71377,1564.0
71378,1487.0
71379,1603.0
71380,1468.0
71381,1564.0
71382,1197.0
71383,1277.0
71384,1377.0
71385,1537.0
71386,1437.0
71387,1437.0
71388,1616.0
71389,1517.0
71390,1437.0
71391,1517.0
71392,1537.0
71393,1058.0
71394,1058.0
71395,1257.0
71396,1257.0
71397,1118.0
71398,1337.0
71399,998.0
71400,1157.0
71401,1584.0
71402,1757.0
71403,1390.0
71404,1584.0
71405,1058.0
71406,1058.0
71407,1257.0
